"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.422074833E0,-1.373021752E-1,1.373155229E-2,2.497786283E-1,2.853590826E-1
2.432037833E0,-1.149992645E-1,6.026363373E-2,2.109734416E-1,2.477222829E-1
2.442000833E0,-1.212865040E-1,1.130189449E-1,1.363131404E-1,2.146275150E-1
2.451963833E0,-1.368723810E-1,1.435089409E-1,3.629653156E-2,2.016092830E-1
2.461926833E0,-1.575513631E-1,1.646457762E-1,-5.359764397E-2,2.341011983E-1
2.471889833E0,-1.814859807E-1,1.917386353E-1,-7.484007627E-2,2.744119212E-1
2.481852833E0,-1.928879172E-1,2.236390114E-1,-7.342304289E-2,3.043207177E-1
2.491815833E0,-1.922737807E-1,2.079423368E-1,-7.554318756E-2,2.931143043E-1
2.501778833E0,-1.810312420E-1,1.563911885E-1,-6.060246378E-2,2.467856824E-1
2.511741833E0,-5.229443908E-1,-1.002459228E-1,1.199068576E-1,5.458000874E-1
2.521704833E0,-6.622890830E-1,-1.461490393E-1,1.427402943E-1,6.930809208E-1
2.531667833E0,-6.733707786E-1,-1.974180937E-1,1.489302814E-1,7.173439467E-1
2.541630833E0,-4.865584671E-1,-1.499119848E-1,1.077633500E-1,5.204091513E-1
2.551593833E0,-1.840838194E-1,-4.862479120E-2,1.332712173E-2,1.908633937E-1
2.561556833E0,-5.548572540E-2,-2.288836055E-3,-1.025137603E-1,1.165889169E-1
2.571519833E0,-1.506964117E-1,-1.880336553E-2,-1.938884109E-1,2.462837610E-1
2.581482833E0,-2.481832653E-1,3.728169203E-2,-2.396878898E-1,3.470376669E-1
2.591445833E0,-2.869597077E-1,1.120486036E-1,-2.506441176E-1,3.971438494E-1
2.601408833E0,-2.759153247E-1,1.834290773E-1,-2.058072090E-1,3.900411518E-1
2.611371833E0,-2.578005940E-2,1.999401301E-1,-1.479175389E-1,2.500405275E-1
2.621334833E0,-5.644756183E-2,2.028084099E-1,-9.122066200E-3,2.107149507E-1
2.631297833E0,-5.922071263E-2,1.553253233E-1,4.939850047E-2,1.734164373E-1
2.641260833E0,-3.871343657E-2,1.131999195E-1,2.117641270E-2,1.214964707E-1
2.651223833E0,-6.327683479E-2,1.213561147E-1,1.758780330E-2,1.379876633E-1
2.661186833E0,-6.466517597E-2,1.239271984E-1,1.472249813E-2,1.405570611E-1
2.671149833E0,-6.701008976E-2,1.253181696E-1,1.939954236E-2,1.434271174E-1
2.681112833E0,-5.856622010E-2,9.728930146E-2,4.419163615E-2,1.218528252E-1
2.691075833E0,2.389563434E-2,6.019546464E-2,9.388195723E-2,1.140540100E-1
2.701038833E0,1.107490733E-1,2.664875425E-2,1.716818064E-1,2.060343564E-1
2.711001833E0,1.457589865E-1,1.726627583E-3,2.069335431E-1,2.531208301E-1
2.720964833E0,1.370225549E-1,5.193279125E-3,1.716313213E-1,2.196803613E-1
