"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.700687083E0,1.055756092E0,1.230072737E0,1.602844298E-1,1.628923252E0
2.710649083E0,1.124704599E0,1.178970575E0,1.818365902E-1,1.639511085E0
2.720612083E0,1.265943289E0,1.141942620E0,1.656827629E-1,1.712920353E0
2.730575083E0,1.432078123E0,1.109632850E0,1.170867309E-1,1.815445431E0
2.740537083E0,1.556271553E0,1.071433067E0,5.610501766E-2,1.890263933E0
2.750500083E0,1.586457133E0,1.045750856E0,4.014788941E-2,1.900540171E0
2.760462083E0,1.537904024E0,1.003060699E0,1.106094718E-1,1.839433067E0
2.770425083E0,1.475718737E0,9.301757812E-1,2.244947553E-1,1.758798075E0
2.780388083E0,1.467508316E0,8.555552959E-1,2.927014232E-1,1.723725513E0
2.790350083E0,1.546746969E0,8.054836392E-1,2.566150427E-1,1.762691510E0
2.800313083E0,1.704365015E0,7.754408717E-1,1.566744000E-1,1.879019829E0
2.810275083E0,1.923665166E0,7.868463993E-1,4.394599050E-2,2.078832888E0
2.820238083E0,2.144276619E0,8.532248735E-1,-3.646584600E-2,2.308082464E0
2.830201083E0,2.311759472E0,9.784600139E-1,-6.084575504E-2,2.511039239E0
2.840163083E0,2.381683111E0,1.148119211E0,-2.244065329E-2,2.644068030E0
2.850126083E0,2.342629194E0,1.353247166E0,7.259291410E-2,2.706373804E0
2.860088083E0,2.200301409E0,1.494863868E0,2.367243320E-1,2.670577219E0
2.870051083E0,1.997670412E0,1.547349215E0,4.178813398E-1,2.561171896E0
2.880014083E0,1.786056519E0,1.549299717E0,5.306133628E-1,2.423195832E0
2.889976083E0,1.635879874E0,1.529974461E0,5.720345974E-1,2.311741420E0
2.899939083E0,1.570494771E0,1.457904577E0,5.620803833E-1,2.215372190E0
2.909901083E0,1.566129088E0,1.362138629E0,5.126119256E-1,2.137978707E0
2.919864083E0,1.583719373E0,1.303539038E0,4.405286312E-1,2.097962476E0
2.929827083E0,1.597064495E0,1.300122499E0,3.964024782E-1,2.097157228E0
2.939789083E0,1.590218544E0,1.340003371E0,4.159812033E-1,2.120717901E0
2.949752083E0,1.534561992E0,1.402743697E0,5.310766697E-1,2.145836158E0
2.959714083E0,1.435264349E0,1.414137006E0,7.186675072E-1,2.139217195E0
2.969677083E0,1.344584703E0,1.394662142E0,8.695206642E-1,2.123453955E0
2.979640083E0,1.295934081E0,1.333941936E0,9.338091612E-1,2.081068423E0
2.989602083E0,1.320846915E0,1.232294321E0,9.267951846E-1,2.030304209E0
2.999565083E0,1.421814799E0,1.109863281E0,8.812997341E-1,2.007496712E0
3.009527083E0,1.569268703E0,9.953110814E-1,8.098122478E-1,2.027077771E0
3.019490083E0,1.717550874E0,8.878759146E-1,7.341096401E-1,2.068144484E0
3.029453083E0,1.795979381E0,8.129686713E-1,6.690949798E-1,2.081861688E0
3.039415083E0,1.749676585E0,7.771654129E-1,6.576178074E-1,2.024306156E0
3.049378083E0,1.574456811E0,7.640740871E-1,7.324558496E-1,1.897159728E0
3.059341083E0,1.295480013E0,7.433263659E-1,8.949168324E-1,1.741171642E0
